제품코드,제품명,업체명,규격,단위,상한금액,Group
622801900,토파원정25밀리그램(토피라메이트)_(25mg/1정),(주)마더스제약,1,정,345,topiramate   25mg
57600700,토피큐정25밀리그램(토피라메이트)_(25mg/1정),주식회사다나젠,1,정,345,topiramate   25mg
651902140,토파메이트정25밀리그람(토피라메이트)_(25mg/1정),명인제약(주),1,정,350,topiramate   25mg
649803180,토파민정25밀리그람(토피라메이트)_(25mg/1정),명문제약(주),1,정,355,topiramate   25mg
645301880,토피론정25밀리그램(토피라메이트)_(25mg/1정),한림제약(주),1,정,387,topiramate   25mg
642902300,토파메드정25밀리그램(토피라메이트)_(25mg/1정),일동제약(주),1,정,389,topiramate   25mg
646902380,토파맥스정25밀리그램(토피라메이트)_(25mg/1정),(주)한국얀센,1,정,390,topiramate   25mg
649503090,유니토파정25밀리그람(토피라메이트)_(25mg/1정),유니메드제약(주),1,정,398,topiramate   25mg
652604070,토팜정25밀리그람(토피라메이트)_(25mg/1정),알보젠코리아(주),1,정,406,topiramate   25mg
645301890,토피론정50밀리그램(토피라메이트)_(50mg/1정),한림제약(주),1,정,581,topiramate   50mg
651902390,프로막정500밀리그람(발프로산마그네슘)_(0.5g/1정),명인제약(주),1,정,149,valproate magnesium   0.5g
645300680,바로인에이연질캡슐(발프로산)_(0.5g/1캡슐),한림제약(주),1,캡슐,216,valproic acid   0.5g
652100480,사브릴정500밀리그람(비가바트린)_(0.5g/1정),(주)한독,1,정,549,vigabatrin   0.5g
642500820,엑세그란정(조니사미드)_(0.1g/1정),동아에스티(주),1,정,325,zonisamide   0.1g
694002740,케파베아정500밀리그램(레비티라세탐)_(0.5g/1정),대웅바이오(주),1,정,610,levetiracetam   0.5g
642203160,레비큐어정500밀리그램(레비티라세탐)_(0.5g/1정),부광약품(주),1,정,610,levetiracetam   0.5g
642904590,티나세탐정500밀리그램(레비티라세탐)_(0.5g/1정),일동제약(주),1,정,610,levetiracetam   0.5g
645304530,렙필정500밀리그램(레비티라세탐)_(0.5g/1정),한림제약(주),1,정,610,levetiracetam   0.5g
693901720,레비탐정500밀리그램(레비티라세탐)_(0.5g/1정),(주)셀트리온제약,1,정,610,levetiracetam   0.5g
657308240,동구레비티라세탐정500밀리그램_(0.5g/1정),(주)동구바이오제약,1,정,610,levetiracetam   0.5g
657806900,레비원정500밀리그램(레비티라세탐)_(0.5g/1정),하나제약(주),1,정,610,levetiracetam   0.5g
642003150,스타레탐정500밀리그램(레비티라세탐)_(0.5g/1정),현대약품(주),1,정,620,levetiracetam   0.5g
657202420,케프렙톨정500밀리그램(레비티라세탐)_(0.5g/1정),환인제약(주),1,정,640,levetiracetam   0.5g
651903800,큐팜정500밀리그램(레비티라세탐)_(0.5g/1정),명인제약(주),1,정,646,levetiracetam   0.5g
671706200,레비에필정500밀리그램(레비티라세탐)_(0.5g/1정),주식회사제뉴원사이언스,1,정,652,levetiracetam   0.5g
642802470,레비로틴정500밀리그램(레비티라세탐)_(0.5g/1정),고려제약(주),1,정,652,levetiracetam   0.5g
642506850,케피람정500밀리그램(레비티라세탐)_(0.5g/1정),동아에스티(주),1,정,687,levetiracetam   0.5g
647803740,에필라탐정500밀리그램(레비티라세탐)_(0.5g/1정),삼진제약(주),1,정,694,levetiracetam   0.5g
649806770,레티람정500밀리그램(레비티라세탐)_(0.5g/1정),명문제약(주),1,정,701,levetiracetam   0.5g
654100150,케프라정500밀리그램(레비티라세탐)_(0.5g/1정),한국유씨비제약(주),1,정,702,levetiracetam   0.5g
651904720,큐팜엑스알서방정500밀리그램(레비티라세탐)_(0.5g/1정),명인제약(주),1,정,755,levetiracetam   0.5g
654100860,케프라엑스알서방정500밀리그램(레비티라세탐)_(0.5g/1정),한국유씨비제약(주),1,정,789,levetiracetam   0.5g
642203180,레비큐어정250밀리그램(레비티라세탐)_(0.25g/1정),부광약품(주),1,정,421,levetiracetam   0.25g
642904600,티나세탐정250밀리그램(레비티라세탐)_(0.25g/1정),일동제약(주),1,정,421,levetiracetam   0.25g
657308230,동구레비티라세탐정250밀리그램_(0.25g/1정),(주)동구바이오제약,1,정,421,levetiracetam   0.25g
642802460,레비로틴정250밀리그램(레비티라세탐)_(0.25g/1정),고려제약(주),1,정,450,levetiracetam   0.25g
671706210,레비에필정250밀리그램(레비티라세탐)_(0.25g/1정),주식회사제뉴원사이언스,1,정,450,levetiracetam   0.25g
642506840,케피람정250밀리그램(레비티라세탐)_(0.25g/1정),동아에스티(주),1,정,459,levetiracetam   0.25g
657202410,케프렙톨정250밀리그램(레비티라세탐)_(0.25g/1정),환인제약(주),1,정,469,levetiracetam   0.25g
651903790,큐팜정250밀리그램(레비티라세탐)_(0.25g/1정),명인제약(주),1,정,472,levetiracetam   0.25g
654100140,케프라정250밀리그램(레비티라세탐)_(0.25g/1정),한국유씨비제약(주),1,정,488,levetiracetam   0.25g
647803720,에필라탐정250밀리그램(레비티라세탐)_(0.25g/1정),삼진제약(주),1,정,493,levetiracetam   0.25g
642003160,스타레탐정1000밀리그램(레비티라세탐)_(1g/1정),현대약품(주),1,정,939,levetiracetam   1g
642203170,레비큐어정1000밀리그램(레비티라세탐)_(1g/1정),부광약품(주),1,정,946,levetiracetam   1g
642904610,티나세탐정1000밀리그램(레비티라세탐)_(1g/1정),일동제약(주),1,정,946,levetiracetam   1g
645304520,렙필정1000밀리그램(레비티라세탐)_(1g/1정),한림제약(주),1,정,946,levetiracetam   1g
657308250,동구레비티라세탐정1000밀리그램_(1g/1정),(주)동구바이오제약,1,정,946,levetiracetam   1g
657202430,케프렙톨정1000밀리그램(레비티라세탐)_(1g/1정),환인제약(주),1,정,956,levetiracetam   1g
651903780,큐팜정1000밀리그램(레비티라세탐)_(1g/1정),명인제약(주),1,정,959,levetiracetam   1g
671706220,레비에필정1000밀리그램(레비티라세탐)_(1g/1정),주식회사제뉴원사이언스,1,정,973,levetiracetam   1g
642802550,레비로틴정1000밀리그램(레비티라세탐)_(1g/1정),고려제약(주),1,정,"1,012",levetiracetam   1g
643506430,레비라정1000밀리그램(레비티라세탐)_(1g/1정),한미약품(주),1,정,"1,033",levetiracetam   1g
642506830,케피람정1000밀리그램(레비티라세탐)_(1g/1정),동아에스티(주),1,정,"1,041",levetiracetam   1g
644703950,에피스크정1000밀리그램(레비티라세탐)_(1g/1정),에스케이케미칼(주),1,정,"1,043",levetiracetam   1g
647803850,에필라탐정1000밀리그램(레비티라세탐)_(1g/1정),삼진제약(주),1,정,"1,082",levetiracetam   1g
654100160,케프라정1000밀리그램(레비티라세탐)_(1g/1정),한국유씨비제약(주),1,정,"1,098",levetiracetam   1g
647805300,에필라탐서방정750밀리그램(레비티라세탐)_(0.75g/1정),삼진제약(주),1,정,880,levetiracetam   0.75g
654100870,케프라엑스알서방정750밀리그램(레비티라세탐)_(0.75g/1정),한국유씨비제약(주),1,정,988,levetiracetam   0.75g
657202960,네오팻정50밀리그램(라코사미드)_(50mg/1정),환인제약(주),1,정,220,lacosamide   50mg
642802970,라사로틴정50밀리그램(라코사미드)_(50mg/1정),고려제약(주),1,정,224,lacosamide   50mg
644704450,빔스크정50밀리그램(라코사미드)_(50mg/1정),에스케이케미칼(주),1,정,231,lacosamide   50mg
642004040,라코팻정50밀리그램(라코사미드)_(50mg/1정),현대약품(주),1,정,232,lacosamide   50mg
657202970,네오팻정100밀리그램(라코사미드)_(0.1g/1정),환인제약(주),1,정,358,lacosamide   0.1g
642802960,라사로틴정100밀리그램(라코사미드)_(0.1g/1정),고려제약(주),1,정,367,lacosamide   0.1g
651904460,라코정100mg(라코사미드)_(0.1g/1정),명인제약(주),1,정,368,lacosamide   0.1g
644704420,빔스크정100밀리그램(라코사미드)_(0.1g/1정),에스케이케미칼(주),1,정,371,lacosamide   0.1g
642004050,라코팻정100밀리그램(라코사미드)_(0.1g/1정),현대약품(주),1,정,373,lacosamide   0.1g
644704430,빔스크정150밀리그램(라코사미드)_(0.15g/1정),에스케이케미칼(주),1,정,464,lacosamide   0.15g
657203000,네오팻정150밀리그램(라코사미드)_(0.15g/1정),환인제약(주),1,정,465,lacosamide   0.15g
657202990,네오팻정200밀리그램(라코사미드)_(0.2g/1정),환인제약(주),1,정,539,lacosamide   0.2g
644704440,빔스크정200밀리그램(라코사미드)_(0.2g/1정),에스케이케미칼(주),1,정,540,lacosamide   0.2g
621100060,파이콤파필름코팅정2밀리그램(페람파넬)_(2.1mg/1정),한국에자이(주),1,정,693,perampanel (as perampanel anhydrate   2mg)
621100070,파이콤파필름코팅정4밀리그램(페람파넬)_(4.2mg/1정),한국에자이(주),1,정,"1,111",perampanel (as perampanel anhydrate   4mg)
657204040,페라넬정6밀리그램(페람파넬(미분화))_(6mg/1정),환인제약(주),1,정,"1,177",perampanel (as perampanel anhydrate   6mg)
621100080,파이콤파필름코팅정6밀리그램(페람파넬)_(6.2mg/1정),한국에자이(주),1,정,"1,384",perampanel (as perampanel anhydrate   6mg)
621100100,파이콤파필름코팅정8밀리그램(페람파넬)_(8.3mg/1정),한국에자이(주),1,정,"1,620",perampanel (as perampanel anhydrate   8mg)
621100110,파이콤파필름코팅정10밀리그램(페람파넬)_(10.4mg/1정),한국에자이(주),1,정,"1,837",perampanel (as perampanel anhydrate   10mg)
651905170,페리콤파정12밀리그램(페람파넬(미분화))_(12mg/1정),명인제약(주),1,정,"1,761",perampanel (as perampanel anhydrate   12mg)
621100090,파이콤파필름코팅정12밀리그램(페람파넬)_(12.5mg/1정),한국에자이(주),1,정,"2,072",perampanel (as perampanel anhydrate   12mg)
648101510,에이서캡슐(아세클로페낙)_(0.1g/1캡슐),경동제약(주),1,캡슐,188,aceclofenac   0.1g
644304150,클란자에스연질캡슐(아세클로페낙)(수출명:SpeenacSoftCaps.)_(0.1g/1캡슐),한국유나이티드제약(주),1,캡슐,188,aceclofenac   0.1g
648101500,"에이서정(아세클로페낙)(수출명: SEONAC, BEEOCURACIN)_(0.1g/1정)",경동제약(주),1,정,106,aceclofenac   0.1g
649802300,아로탈정(아세클로페낙)(수출명:아로세탈정(Arocetaltablet))_(0.1g/1정),명문제약(주),1,정,116,aceclofenac   0.1g
697100050,아세민정(아세클로페낙)_(0.1g/1정),(주)한국피엠지제약,1,정,150,aceclofenac   0.1g
643701580,아로펜정(아세클로페낙)(수출명:아로페나정)_(0.1g/1정),국제약품(주),1,정,156,aceclofenac   0.1g
73001500,아세팜정100밀리그램(아세클로페낙)_(0.1g/1정),건일바이오팜주식회사,1,정,160,aceclofenac   0.1g
684500990,에클로펜정(아세클로페낙)_(0.1g/1정),화일약품(주),1,정,160,aceclofenac   0.1g
643903550,아세펜정(아세클로페낙)_(0.1g/1정),삼일제약(주),1,정,160,aceclofenac   0.1g
655601230,아세로정(아세클로페낙)_(0.1g/1정),한올바이오파마(주),1,정,160,aceclofenac   0.1g
651201220,아세클정(아세클로페낙)_(0.1g/1정),삼천당제약(주),1,정,160,aceclofenac   0.1g
649001080,아세롬정100밀리그램(아세클로페낙)_(0.1g/1정),풍림무약(주),1,정,160,aceclofenac   0.1g
665502000,에이텍정(아세클로페낙)_(0.1g/1정),한국유니온제약(주),1,정,160,aceclofenac   0.1g
621801920,아페민정(아세클로페낙)_(0.1g/1정),(주)한국파비스제약,1,정,160,aceclofenac   0.1g
657202270,아펜탁정(아세클로페낙)_(0.1g/1정),환인제약(주),1,정,160,aceclofenac   0.1g
652604210,에어펜정(아세클로페낙)_(0.1g/1정),알보젠코리아(주),1,정,160,aceclofenac   0.1g
644802230,태극아세클로페낙정_(0.1g/1정),태극제약(주),1,정,160,aceclofenac   0.1g
678600670,세크로낙정100밀리그램(아세클로페낙)_(0.1g/1정),(주)다산제약,1,정,160,aceclofenac   0.1g
654700420,아세클라정(아세클로페낙)_(0.1g/1정),케이엠에스제약(주),1,정,160,aceclofenac   0.1g
661604710,뉴클로페낙정(아세클로페낙)_(0.1g/1정),(주)알피바이오,1,정,160,aceclofenac   0.1g
694001000,대웅바이오아세클로페낙정100밀리그램_(0.1g/1정),대웅바이오(주),1,정,160,aceclofenac   0.1g
643202500,동성아세클로페낙정_(0.1g/1정),동성제약(주),1,정,160,aceclofenac   0.1g
642802650,류마크로정(아세클로페낙)_(0.1g/1정),고려제약(주),1,정,160,aceclofenac   0.1g
645300710,베오페낙정(아세클로페낙)_(0.1g/1정),한림제약(주),1,정,160,aceclofenac   0.1g
657801040,세니탈정(아세클로페낙)(수출명:하나세니탈정)_(0.1g/1정),하나제약(주),1,정,160,aceclofenac   0.1g
643301260,세클로낙정(아세클로페낙)_(0.1g/1정),(주)종근당,1,정,160,aceclofenac   0.1g
625500270,셀페낙정(아세클로페낙)_(0.1g/1정),(주)텔콘알에프제약,1,정,160,aceclofenac   0.1g
647200400,아낙정(아세클로페낙)_(0.1g/1정),한국코러스(주),1,정,160,aceclofenac   0.1g
657502440,아덴만정(아세클로페낙)_(0.1g/1정),미래바이오제약(주),1,정,160,aceclofenac   0.1g
641704880,아리탈정(아세클로페낙)_(0.1g/1정),일양약품(주),1,정,160,aceclofenac   0.1g
645202010,아세낙정(아세클로페낙)_(0.1g/1정),(주)에이프로젠바이오로직스,1,정,160,aceclofenac   0.1g
674400630,아세큐어정(아세클로페낙)_(0.1g/1정),아이큐어(주),1,정,160,aceclofenac   0.1g
642302610,아세크로나정(아세클로페낙)_(0.1g/1정),삼성제약(주),1,정,160,aceclofenac   0.1g
651501060,아세크로정(아세클로페낙)_(0.1g/1정),(주)하원제약,1,정,160,aceclofenac   0.1g
642702240,아세크론정(아세클로페낙)_(0.1g/1정),동화약품(주),1,정,160,aceclofenac   0.1g
669500370,아세크정(아세클로페낙)_(0.1g/1정),(주)씨티씨바이오,1,정,160,aceclofenac   0.1g
654301800,아세탑정(아세클로페낙)_(0.1g/1정),오스틴제약(주),1,정,160,aceclofenac   0.1g
650300920,아엔탈정(아세클로페낙)_(0.1g/1정),진양제약(주),1,정,160,aceclofenac   0.1g
658203010,아이제낙정100밀리그램(아세클로페낙)_(0.1g/1정),(주)비보존제약,1,정,160,aceclofenac   0.1g
644703320,아크로신정(아세클로페낙)_(0.1g/1정),에스케이케미칼(주),1,정,160,aceclofenac   0.1g
658600670,아크로정(아세클로페낙)_(0.1g/1정),이연제약(주),1,정,160,aceclofenac   0.1g
625800250,아펙정(아세클로페낙)_(0.1g/1정),메딕스제약(주),1,정,160,aceclofenac   0.1g
628900120,아펜정(아세클로페낙)_(0.1g/1정),(주)이든파마,1,정,160,aceclofenac   0.1g
649404530,알로페낙정(아세클로페낙)_(0.1g/1정),영일제약(주),1,정,160,aceclofenac   0.1g
698000880,애니락정(아세클로페낙)_(0.1g/1정),(주)제뉴파마,1,정,160,aceclofenac   0.1g
651601780,앤세낙정(아세클로페낙)_(0.1g/1정),한화제약(주),1,정,160,aceclofenac   0.1g
641802300,에어낙정(아세클로페낙)_(0.1g/1정),광동제약(주),1,정,160,aceclofenac   0.1g
656701110,에어팩정(아세클로페낙)_(0.1g/1정),한국넬슨제약(주),1,정,160,aceclofenac   0.1g
665001860,엔클로페낙정(아세클로페낙)_(0.1g/1정),(주)경보제약,1,정,160,aceclofenac   0.1g
642403620,엔페낙정(아세클로페낙)_(0.1g/1정),영진약품(주),1,정,160,aceclofenac   0.1g
642003290,현대아세클로페낙정_(0.1g/1정),현대약품(주),1,정,160,aceclofenac   0.1g
670400900,휴니즈아세클로페낙정_(0.1g/1정),(주)휴온스메디텍,1,정,160,aceclofenac   0.1g
644603430,아크로낙정(아세클로페낙)_(0.1g/1정),조아제약(주),1,정,160,aceclofenac   0.1g
649701520,지엘아세클로페낙정100밀리그램_(0.1g/1정),지엘파마(주),1,정,160,aceclofenac   0.1g
53600020,뉴세페낙정100밀리그램(아세클로페낙)_(0.1g/1정),안국뉴팜(주),1,정,160,aceclofenac   0.1g
52400690,로페낙정(아세클로페낙)_(0.1g/1정),(주)인트로바이오파마,1,정,160,aceclofenac   0.1g
689000470,아세테크정(아세클로페낙)_(0.1g/1정),(주)시어스제약,1,정,160,aceclofenac   0.1g
670501610,아세로탈정100밀리그램(아세클로페낙)_(0.1g/1정),(주)보령바이오파마,1,정,160,aceclofenac   0.1g
57700060,독립아세클로페낙정_(0.1g/1정),독립바이오제약(주),1,정,160,aceclofenac   0.1g
679601120,아세바정100밀리그램(아세클로페낙)_(0.1g/1정),(주)서흥,1,정,160,aceclofenac   0.1g
623005340,신텍클로페낙정100밀리그램(아세클로페낙)_(0.1g/1정),한국신텍스제약(주),1,정,160,aceclofenac   0.1g
58200350,세로탈정100밀리그램(아세클로페낙)_(0.1g/1정),(주)아리제약,1,정,160,aceclofenac   0.1g
53500180,오스템아세클로페낙정_(0.1g/1정),오스템파마주식회사,1,정,160,aceclofenac   0.1g
664102930,아세클로디드정(아세클로페낙)_(0.1g/1정),디아이디바이오(주),1,정,160,aceclofenac   0.1g
57000810,아세클론정(아세클로페낙)_(0.1g/1정),주식회사 더유제약,1,정,160,aceclofenac   0.1g
57600580,아세진정(아세클로페낙)_(0.1g/1정),주식회사다나젠,1,정,160,aceclofenac   0.1g
622600420,아세티론정(아세클로페낙)_(0.1g/1정),(주)씨엘팜,1,정,160,aceclofenac   0.1g
663803260,툴스페낙정100밀리그램(아세클로페낙)_(0.1g/1정),천우신약(주),1,정,160,aceclofenac   0.1g
59600280,아세요정(아세클로페낙)_(0.1g/1정),(주)킴스제약,1,정,160,aceclofenac   0.1g
55102270,코스페낙정100밀리그램(아세클로페낙)_(0.1g/1정),코스맥스파마(주),1,정,160,aceclofenac   0.1g
653702340,아리펜정(아세클로페낙)_(0.1g/1정),삼남제약(주),1,정,160,aceclofenac   0.1g
60500010,메가클로페낙정(아세클로페낙)_(0.1g/1정),(주)엘앤씨바이오,1,정,160,aceclofenac   0.1g
693900040,셀트리온아세클로페낙정_(0.1g/1정),(주)셀트리온제약,1,정,175,aceclofenac   0.1g
622800200,아페락정(아세클로페낙)_(0.1g/1정),(주)마더스제약,1,정,180,aceclofenac   0.1g
654001260,아펜탈정(아세클로페낙)_(0.1g/1정),아주약품(주),1,정,186,aceclofenac   0.1g
645403280,에이펙스정(아세클로페낙)_(0.1g/1정),제일약품(주),1,정,186,aceclofenac   0.1g
642502460,아크로펜정(아세클로페낙)_(0.1g/1정),동아에스티(주),1,정,186,aceclofenac   0.1g
647300800,아세클낙정(아세클로페낙)_(0.1g/1정),에이치엘비제약(주),1,정,187,aceclofenac   0.1g
